Record Length,2.50E+03,,-0.0278,2.44
Sample Interval,2.00E-05,,-0.02778,2.44
Trigger Point,1.39E+03,,-0.02776,2.44
,,,-0.02774,2.44
,,,-0.02772,2.44
,,,-0.0277,2.44
Source,CH1,,-0.02768,2.44
Vertical Units,V,,-0.02766,2.44
Vertical Scale,2.00E-01,,-0.02764,2.44
Vertical Offset,-2.00E+00,,-0.02762,2.44
Horizontal Units,s,,-0.0276,2.44
Horizontal Scale,5.00E-03,,-0.02758,2.44
Pt Fmt,Y,,-0.02756,2.44
Yzero,0.00E+00,,-0.02754,2.44
Probe Atten,1.00E+00,,-0.02752,2.44
Model Number,TBS1102B-EDU,,-0.0275,2.44
Serial Number,C023028,,-0.02748,2.432
Firmware Version,FV:v4.06,,-0.02746,2.44
,,,-0.02744,2.44
,,,-0.02742,2.44
,,,-0.0274,2.432
,,,-0.02738,2.432
,,,-0.02736,2.432
,,,-0.02734,2.432
,,,-0.02732,2.44
,,,-0.0273,2.432
,,,-0.02728,2.432
,,,-0.02726,2.432
,,,-0.02724,2.432
,,,-0.02722,2.44
,,,-0.0272,2.432
,,,-0.02718,2.432
,,,-0.02716,2.432
,,,-0.02714,2.432
,,,-0.02712,2.432
,,,-0.0271,2.432
,,,-0.02708,2.432
,,,-0.02706,2.432
,,,-0.02704,2.432
,,,-0.02702,2.432
,,,-0.027,2.432
,,,-0.02698,2.424
,,,-0.02696,2.424
,,,-0.02694,2.432
,,,-0.02692,2.424
,,,-0.0269,2.424
,,,-0.02688,2.424
,,,-0.02686,2.424
,,,-0.02684,2.424
,,,-0.02682,2.424
,,,-0.0268,2.424
,,,-0.02678,2.424
,,,-0.02676,2.424
,,,-0.02674,2.424
,,,-0.02672,2.424
,,,-0.0267,2.424
,,,-0.02668,2.416
,,,-0.02666,2.424
,,,-0.02664,2.424
,,,-0.02662,2.424
,,,-0.0266,2.416
,,,-0.02658,2.416
,,,-0.02656,2.416
,,,-0.02654,2.416
,,,-0.02652,2.416
,,,-0.0265,2.416
,,,-0.02648,2.416
,,,-0.02646,2.424
,,,-0.02644,2.416
,,,-0.02642,2.416
,,,-0.0264,2.416
,,,-0.02638,2.416
,,,-0.02636,2.416
,,,-0.02634,2.416
,,,-0.02632,2.416
,,,-0.0263,2.416
,,,-0.02628,2.416
,,,-0.02626,2.416
,,,-0.02624,2.416
,,,-0.02622,2.416
,,,-0.0262,2.416
,,,-0.02618,2.416
,,,-0.02616,2.408
,,,-0.02614,2.416
,,,-0.02612,2.416
,,,-0.0261,2.416
,,,-0.02608,2.408
,,,-0.02606,2.416
,,,-0.02604,2.408
,,,-0.02602,2.416
,,,-0.026,2.416
,,,-0.02598,2.416
,,,-0.02596,2.416
,,,-0.02594,2.416
,,,-0.02592,2.416
,,,-0.0259,2.416
,,,-0.02588,2.416
,,,-0.02586,2.416
,,,-0.02584,2.416
,,,-0.02582,2.416
,,,-0.0258,2.416
,,,-0.02578,2.416
,,,-0.02576,2.416
,,,-0.02574,2.416
,,,-0.02572,2.416
,,,-0.0257,2.416
,,,-0.02568,2.408
,,,-0.02566,2.416
,,,-0.02564,2.416
,,,-0.02562,2.408
,,,-0.0256,2.416
,,,-0.02558,2.408
,,,-0.02556,2.408
,,,-0.02554,2.408
,,,-0.02552,2.416
,,,-0.0255,2.408
,,,-0.02548,2.416
,,,-0.02546,2.408
,,,-0.02544,2.416
,,,-0.02542,2.408
,,,-0.0254,2.408
,,,-0.02538,2.408
,,,-0.02536,2.408
,,,-0.02534,2.408
,,,-0.02532,2.408
,,,-0.0253,2.408
,,,-0.02528,2.408
,,,-0.02526,2.408
,,,-0.02524,2.4
,,,-0.02522,2.408
,,,-0.0252,2.4
,,,-0.02518,2.4
,,,-0.02516,2.4
,,,-0.02514,2.4
,,,-0.02512,2.392
,,,-0.0251,2.392
,,,-0.02508,2.392
,,,-0.02506,2.392
,,,-0.02504,2.384
,,,-0.02502,2.384
,,,-0.025,2.376
,,,-0.02498,2.368
,,,-0.02496,2.368
,,,-0.02494,2.36
,,,-0.02492,2.344
,,,-0.0249,2.336
,,,-0.02488,2.328
,,,-0.02486,2.312
,,,-0.02484,2.304
,,,-0.02482,2.296
,,,-0.0248,2.288
,,,-0.02478,2.28
,,,-0.02476,2.264
,,,-0.02474,2.256
,,,-0.02472,2.248
,,,-0.0247,2.232
,,,-0.02468,2.224
,,,-0.02466,2.216
,,,-0.02464,2.208
,,,-0.02462,2.192
,,,-0.0246,2.192
,,,-0.02458,2.176
,,,-0.02456,2.16
,,,-0.02454,2.136
,,,-0.02452,2.112
,,,-0.0245,2.088
,,,-0.02448,2.064
,,,-0.02446,2.032
,,,-0.02444,2.016
,,,-0.02442,1.992
,,,-0.0244,1.968
,,,-0.02438,1.944
,,,-0.02436,1.936
,,,-0.02434,1.92
,,,-0.02432,1.904
,,,-0.0243,1.888
,,,-0.02428,1.896
,,,-0.02426,1.888
,,,-0.02424,1.888
,,,-0.02422,1.896
,,,-0.0242,1.912
,,,-0.02418,1.928
,,,-0.02416,1.944
,,,-0.02414,1.96
,,,-0.02412,1.976
,,,-0.0241,2
,,,-0.02408,2.032
,,,-0.02406,2.056
,,,-0.02404,2.072
,,,-0.02402,2.104
,,,-0.024,2.12
,,,-0.02398,2.152
,,,-0.02396,2.168
,,,-0.02394,2.192
,,,-0.02392,2.216
,,,-0.0239,2.232
,,,-0.02388,2.248
,,,-0.02386,2.272
,,,-0.02384,2.288
,,,-0.02382,2.296
,,,-0.0238,2.312
,,,-0.02378,2.328
,,,-0.02376,2.336
,,,-0.02374,2.344
,,,-0.02372,2.352
,,,-0.0237,2.368
,,,-0.02368,2.376
,,,-0.02366,2.384
,,,-0.02364,2.384
,,,-0.02362,2.392
,,,-0.0236,2.4
,,,-0.02358,2.4
,,,-0.02356,2.408
,,,-0.02354,2.408
,,,-0.02352,2.416
,,,-0.0235,2.416
,,,-0.02348,2.416
,,,-0.02346,2.424
,,,-0.02344,2.424
,,,-0.02342,2.424
,,,-0.0234,2.424
,,,-0.02338,2.424
,,,-0.02336,2.432
,,,-0.02334,2.432
,,,-0.02332,2.432
,,,-0.0233,2.432
,,,-0.02328,2.44
,,,-0.02326,2.432
,,,-0.02324,2.432
,,,-0.02322,2.432
,,,-0.0232,2.44
,,,-0.02318,2.432
,,,-0.02316,2.432
,,,-0.02314,2.44
,,,-0.02312,2.44
,,,-0.0231,2.44
,,,-0.02308,2.44
,,,-0.02306,2.44
,,,-0.02304,2.44
,,,-0.02302,2.44
,,,-0.023,2.44
,,,-0.02298,2.432
,,,-0.02296,2.44
,,,-0.02294,2.44
,,,-0.02292,2.44
,,,-0.0229,2.44
,,,-0.02288,2.44
,,,-0.02286,2.44
,,,-0.02284,2.432
,,,-0.02282,2.44
,,,-0.0228,2.44
,,,-0.02278,2.432
,,,-0.02276,2.432
,,,-0.02274,2.424
,,,-0.02272,2.424
,,,-0.0227,2.424
,,,-0.02268,2.424
,,,-0.02266,2.416
,,,-0.02264,2.408
,,,-0.02262,2.4
,,,-0.0226,2.4
,,,-0.02258,2.392
,,,-0.02256,2.376
,,,-0.02254,2.368
,,,-0.02252,2.36
,,,-0.0225,2.352
,,,-0.02248,2.336
,,,-0.02246,2.328
,,,-0.02244,2.32
,,,-0.02242,2.304
,,,-0.0224,2.296
,,,-0.02238,2.288
,,,-0.02236,2.28
,,,-0.02234,2.272
,,,-0.02232,2.272
,,,-0.0223,2.272
,,,-0.02228,2.264
,,,-0.02226,2.264
,,,-0.02224,2.264
,,,-0.02222,2.264
,,,-0.0222,2.272
,,,-0.02218,2.28
,,,-0.02216,2.28
,,,-0.02214,2.288
,,,-0.02212,2.288
,,,-0.0221,2.296
,,,-0.02208,2.304
,,,-0.02206,2.312
,,,-0.02204,2.32
,,,-0.02202,2.328
,,,-0.022,2.336
,,,-0.02198,2.344
,,,-0.02196,2.352
,,,-0.02194,2.36
,,,-0.02192,2.368
,,,-0.0219,2.376
,,,-0.02188,2.376
,,,-0.02186,2.384
,,,-0.02184,2.384
,,,-0.02182,2.392
,,,-0.0218,2.392
,,,-0.02178,2.4
,,,-0.02176,2.4
,,,-0.02174,2.408
,,,-0.02172,2.408
,,,-0.0217,2.408
,,,-0.02168,2.408
,,,-0.02166,2.408
,,,-0.02164,2.416
,,,-0.02162,2.416
,,,-0.0216,2.416
,,,-0.02158,2.416
,,,-0.02156,2.424
,,,-0.02154,2.424
,,,-0.02152,2.424
,,,-0.0215,2.424
,,,-0.02148,2.424
,,,-0.02146,2.424
,,,-0.02144,2.424
,,,-0.02142,2.424
,,,-0.0214,2.424
,,,-0.02138,2.424
,,,-0.02136,2.424
,,,-0.02134,2.424
,,,-0.02132,2.424
,,,-0.0213,2.424
,,,-0.02128,2.424
,,,-0.02126,2.424
,,,-0.02124,2.424
,,,-0.02122,2.424
,,,-0.0212,2.424
,,,-0.02118,2.424
,,,-0.02116,2.424
,,,-0.02114,2.416
,,,-0.02112,2.416
,,,-0.0211,2.416
,,,-0.02108,2.408
,,,-0.02106,2.408
,,,-0.02104,2.408
,,,-0.02102,2.4
,,,-0.021,2.392
,,,-0.02098,2.392
,,,-0.02096,2.384
,,,-0.02094,2.376
,,,-0.02092,2.368
,,,-0.0209,2.368
,,,-0.02088,2.36
,,,-0.02086,2.352
,,,-0.02084,2.344
,,,-0.02082,2.344
,,,-0.0208,2.344
,,,-0.02078,2.336
,,,-0.02076,2.336
,,,-0.02074,2.328
,,,-0.02072,2.328
,,,-0.0207,2.328
,,,-0.02068,2.328
,,,-0.02066,2.328
,,,-0.02064,2.328
,,,-0.02062,2.328
,,,-0.0206,2.336
,,,-0.02058,2.336
,,,-0.02056,2.336
,,,-0.02054,2.344
,,,-0.02052,2.344
,,,-0.0205,2.344
,,,-0.02048,2.352
,,,-0.02046,2.352
,,,-0.02044,2.36
,,,-0.02042,2.36
,,,-0.0204,2.36
,,,-0.02038,2.368
,,,-0.02036,2.368
,,,-0.02034,2.368
,,,-0.02032,2.368
,,,-0.0203,2.368
,,,-0.02028,2.368
,,,-0.02026,2.368
,,,-0.02024,2.376
,,,-0.02022,2.376
,,,-0.0202,2.376
,,,-0.02018,2.376
,,,-0.02016,2.376
,,,-0.02014,2.376
,,,-0.02012,2.376
,,,-0.0201,2.376
,,,-0.02008,2.376
,,,-0.02006,2.376
,,,-0.02004,2.376
,,,-0.02002,2.376
,,,-0.02,2.376
,,,-0.01998,2.376
,,,-0.01996,2.376
,,,-0.01994,2.376
,,,-0.01992,2.368
,,,-0.0199,2.376
,,,-0.01988,2.368
,,,-0.01986,2.368
,,,-0.01984,2.368
,,,-0.01982,2.368
,,,-0.0198,2.368
,,,-0.01978,2.36
,,,-0.01976,2.368
,,,-0.01974,2.368
,,,-0.01972,2.368
,,,-0.0197,2.36
,,,-0.01968,2.36
,,,-0.01966,2.36
,,,-0.01964,2.36
,,,-0.01962,2.352
,,,-0.0196,2.352
,,,-0.01958,2.352
,,,-0.01956,2.352
,,,-0.01954,2.36
,,,-0.01952,2.352
,,,-0.0195,2.352
,,,-0.01948,2.352
,,,-0.01946,2.344
,,,-0.01944,2.344
,,,-0.01942,2.344
,,,-0.0194,2.344
,,,-0.01938,2.344
,,,-0.01936,2.344
,,,-0.01934,2.336
,,,-0.01932,2.336
,,,-0.0193,2.336
,,,-0.01928,2.328
,,,-0.01926,2.328
,,,-0.01924,2.32
,,,-0.01922,2.32
,,,-0.0192,2.312
,,,-0.01918,2.312
,,,-0.01916,2.304
,,,-0.01914,2.296
,,,-0.01912,2.296
,,,-0.0191,2.296
,,,-0.01908,2.296
,,,-0.01906,2.296
,,,-0.01904,2.288
,,,-0.01902,2.288
,,,-0.019,2.28
,,,-0.01898,2.28
,,,-0.01896,2.28
,,,-0.01894,2.28
,,,-0.01892,2.28
,,,-0.0189,2.288
,,,-0.01888,2.288
,,,-0.01886,2.288
,,,-0.01884,2.288
,,,-0.01882,2.288
,,,-0.0188,2.288
,,,-0.01878,2.296
,,,-0.01876,2.288
,,,-0.01874,2.296
,,,-0.01872,2.296
,,,-0.0187,2.296
,,,-0.01868,2.296
,,,-0.01866,2.296
,,,-0.01864,2.296
,,,-0.01862,2.304
,,,-0.0186,2.296
,,,-0.01858,2.296
,,,-0.01856,2.296
,,,-0.01854,2.304
,,,-0.01852,2.296
,,,-0.0185,2.304
,,,-0.01848,2.296
,,,-0.01846,2.304
,,,-0.01844,2.296
,,,-0.01842,2.304
,,,-0.0184,2.304
,,,-0.01838,2.304
,,,-0.01836,2.296
,,,-0.01834,2.304
,,,-0.01832,2.304
,,,-0.0183,2.304
,,,-0.01828,2.304
,,,-0.01826,2.304
,,,-0.01824,2.296
,,,-0.01822,2.296
,,,-0.0182,2.304
,,,-0.01818,2.296
,,,-0.01816,2.296
,,,-0.01814,2.304
,,,-0.01812,2.296
,,,-0.0181,2.296
,,,-0.01808,2.296
,,,-0.01806,2.296
,,,-0.01804,2.296
,,,-0.01802,2.296
,,,-0.018,2.296
,,,-0.01798,2.296
,,,-0.01796,2.296
,,,-0.01794,2.296
,,,-0.01792,2.296
,,,-0.0179,2.296
,,,-0.01788,2.296
,,,-0.01786,2.296
,,,-0.01784,2.296
,,,-0.01782,2.288
,,,-0.0178,2.288
,,,-0.01778,2.288
,,,-0.01776,2.288
,,,-0.01774,2.288
,,,-0.01772,2.288
,,,-0.0177,2.288
,,,-0.01768,2.288
,,,-0.01766,2.288
,,,-0.01764,2.288
,,,-0.01762,2.288
,,,-0.0176,2.288
,,,-0.01758,2.28
,,,-0.01756,2.28
,,,-0.01754,2.288
,,,-0.01752,2.28
,,,-0.0175,2.28
,,,-0.01748,2.28
,,,-0.01746,2.28
,,,-0.01744,2.28
,,,-0.01742,2.28
,,,-0.0174,2.28
,,,-0.01738,2.28
,,,-0.01736,2.28
,,,-0.01734,2.28
,,,-0.01732,2.28
,,,-0.0173,2.28
,,,-0.01728,2.28
,,,-0.01726,2.272
,,,-0.01724,2.28
,,,-0.01722,2.28
,,,-0.0172,2.28
,,,-0.01718,2.272
,,,-0.01716,2.272
,,,-0.01714,2.272
,,,-0.01712,2.272
,,,-0.0171,2.272
,,,-0.01708,2.272
,,,-0.01706,2.272
,,,-0.01704,2.272
,,,-0.01702,2.272
,,,-0.017,2.272
,,,-0.01698,2.272
,,,-0.01696,2.272
,,,-0.01694,2.272
,,,-0.01692,2.272
,,,-0.0169,2.272
,,,-0.01688,2.264
,,,-0.01686,2.272
,,,-0.01684,2.264
,,,-0.01682,2.272
,,,-0.0168,2.272
,,,-0.01678,2.264
,,,-0.01676,2.264
,,,-0.01674,2.264
,,,-0.01672,2.264
,,,-0.0167,2.264
,,,-0.01668,2.264
,,,-0.01666,2.256
,,,-0.01664,2.256
,,,-0.01662,2.264
,,,-0.0166,2.256
,,,-0.01658,2.264
,,,-0.01656,2.256
,,,-0.01654,2.256
,,,-0.01652,2.256
,,,-0.0165,2.256
,,,-0.01648,2.256
,,,-0.01646,2.256
,,,-0.01644,2.264
,,,-0.01642,2.256
,,,-0.0164,2.256
,,,-0.01638,2.256
,,,-0.01636,2.256
,,,-0.01634,2.256
,,,-0.01632,2.264
,,,-0.0163,2.256
,,,-0.01628,2.256
,,,-0.01626,2.264
,,,-0.01624,2.256
,,,-0.01622,2.256
,,,-0.0162,2.264
,,,-0.01618,2.256
,,,-0.01616,2.256
,,,-0.01614,2.256
,,,-0.01612,2.256
,,,-0.0161,2.264
,,,-0.01608,2.264
,,,-0.01606,2.264
,,,-0.01604,2.264
,,,-0.01602,2.264
,,,-0.016,2.264
,,,-0.01598,2.264
,,,-0.01596,2.264
,,,-0.01594,2.264
,,,-0.01592,2.264
,,,-0.0159,2.264
,,,-0.01588,2.264
,,,-0.01586,2.264
,,,-0.01584,2.264
,,,-0.01582,2.272
,,,-0.0158,2.264
,,,-0.01578,2.264
,,,-0.01576,2.264
,,,-0.01574,2.264
,,,-0.01572,2.272
,,,-0.0157,2.264
,,,-0.01568,2.264
,,,-0.01566,2.272
,,,-0.01564,2.272
,,,-0.01562,2.272
,,,-0.0156,2.264
,,,-0.01558,2.272
,,,-0.01556,2.272
,,,-0.01554,2.272
,,,-0.01552,2.272
,,,-0.0155,2.272
,,,-0.01548,2.272
,,,-0.01546,2.272
,,,-0.01544,2.272
,,,-0.01542,2.272
,,,-0.0154,2.272
,,,-0.01538,2.272
,,,-0.01536,2.272
,,,-0.01534,2.272
,,,-0.01532,2.272
,,,-0.0153,2.28
,,,-0.01528,2.272
,,,-0.01526,2.28
,,,-0.01524,2.272
,,,-0.01522,2.272
,,,-0.0152,2.28
,,,-0.01518,2.28
,,,-0.01516,2.28
,,,-0.01514,2.28
,,,-0.01512,2.28
,,,-0.0151,2.28
,,,-0.01508,2.28
,,,-0.01506,2.28
,,,-0.01504,2.28
,,,-0.01502,2.28
,,,-0.015,2.28
,,,-0.01498,2.28
,,,-0.01496,2.28
,,,-0.01494,2.28
,,,-0.01492,2.28
,,,-0.0149,2.28
,,,-0.01488,2.28
,,,-0.01486,2.28
,,,-0.01484,2.28
,,,-0.01482,2.288
,,,-0.0148,2.28
,,,-0.01478,2.28
,,,-0.01476,2.28
,,,-0.01474,2.28
,,,-0.01472,2.288
,,,-0.0147,2.28
,,,-0.01468,2.28
,,,-0.01466,2.288
,,,-0.01464,2.288
,,,-0.01462,2.288
,,,-0.0146,2.288
,,,-0.01458,2.288
,,,-0.01456,2.288
,,,-0.01454,2.288
,,,-0.01452,2.288
,,,-0.0145,2.288
,,,-0.01448,2.288
,,,-0.01446,2.288
,,,-0.01444,2.288
,,,-0.01442,2.288
,,,-0.0144,2.288
,,,-0.01438,2.28
,,,-0.01436,2.288
,,,-0.01434,2.288
,,,-0.01432,2.288
,,,-0.0143,2.288
,,,-0.01428,2.288
,,,-0.01426,2.288
,,,-0.01424,2.288
,,,-0.01422,2.288
,,,-0.0142,2.288
,,,-0.01418,2.288
,,,-0.01416,2.288
,,,-0.01414,2.288
,,,-0.01412,2.288
,,,-0.0141,2.288
,,,-0.01408,2.288
,,,-0.01406,2.288
,,,-0.01404,2.288
,,,-0.01402,2.288
,,,-0.014,2.288
,,,-0.01398,2.288
,,,-0.01396,2.288
,,,-0.01394,2.288
,,,-0.01392,2.288
,,,-0.0139,2.288
,,,-0.01388,2.288
,,,-0.01386,2.288
,,,-0.01384,2.288
,,,-0.01382,2.288
,,,-0.0138,2.288
,,,-0.01378,2.288
,,,-0.01376,2.288
,,,-0.01374,2.288
,,,-0.01372,2.288
,,,-0.0137,2.288
,,,-0.01368,2.288
,,,-0.01366,2.288
,,,-0.01364,2.288
,,,-0.01362,2.288
,,,-0.0136,2.288
,,,-0.01358,2.288
,,,-0.01356,2.288
,,,-0.01354,2.288
,,,-0.01352,2.288
,,,-0.0135,2.288
,,,-0.01348,2.288
,,,-0.01346,2.288
,,,-0.01344,2.288
,,,-0.01342,2.288
,,,-0.0134,2.288
,,,-0.01338,2.288
,,,-0.01336,2.288
,,,-0.01334,2.288
,,,-0.01332,2.296
,,,-0.0133,2.296
,,,-0.01328,2.288
,,,-0.01326,2.288
,,,-0.01324,2.288
,,,-0.01322,2.288
,,,-0.0132,2.296
,,,-0.01318,2.288
,,,-0.01316,2.296
,,,-0.01314,2.296
,,,-0.01312,2.288
,,,-0.0131,2.296
,,,-0.01308,2.288
,,,-0.01306,2.288
,,,-0.01304,2.296
,,,-0.01302,2.296
,,,-0.013,2.296
,,,-0.01298,2.296
,,,-0.01296,2.296
,,,-0.01294,2.296
,,,-0.01292,2.296
,,,-0.0129,2.288
,,,-0.01288,2.296
,,,-0.01286,2.296
,,,-0.01284,2.296
,,,-0.01282,2.296
,,,-0.0128,2.296
,,,-0.01278,2.296
,,,-0.01276,2.296
,,,-0.01274,2.296
,,,-0.01272,2.296
,,,-0.0127,2.296
,,,-0.01268,2.296
,,,-0.01266,2.296
,,,-0.01264,2.296
,,,-0.01262,2.296
,,,-0.0126,2.296
,,,-0.01258,2.296
,,,-0.01256,2.296
,,,-0.01254,2.296
,,,-0.01252,2.304
,,,-0.0125,2.296
,,,-0.01248,2.304
,,,-0.01246,2.296
,,,-0.01244,2.304
,,,-0.01242,2.304
,,,-0.0124,2.304
,,,-0.01238,2.304
,,,-0.01236,2.304
,,,-0.01234,2.304
,,,-0.01232,2.304
,,,-0.0123,2.304
,,,-0.01228,2.304
,,,-0.01226,2.304
,,,-0.01224,2.304
,,,-0.01222,2.304
,,,-0.0122,2.304
,,,-0.01218,2.304
,,,-0.01216,2.304
,,,-0.01214,2.304
,,,-0.01212,2.312
,,,-0.0121,2.312
,,,-0.01208,2.312
,,,-0.01206,2.312
,,,-0.01204,2.312
,,,-0.01202,2.312
,,,-0.012,2.312
,,,-0.01198,2.312
,,,-0.01196,2.312
,,,-0.01194,2.32
,,,-0.01192,2.312
,,,-0.0119,2.312
,,,-0.01188,2.32
,,,-0.01186,2.312
,,,-0.01184,2.312
,,,-0.01182,2.32
,,,-0.0118,2.32
